t,E,Ux,U0,Ug,Pg,Uk,Pk,TQ,Rs,RX_h1,Tsvp,Tgaz,T_combined,original_t,global_time,file_index,file_name
1049.533,0.1,0.0173078,0.0219508,0.10347,9.971,0.1016,10.151,1.8391956430666108e-07,94.10526860068882,94.10526860068883,1.8781841154366512,1.3132845107835915,1.8781841154366512,1049.533,14614.52,2,1542.dat
1051.251,0.1,0.0173255,0.0219917,0.10383,10.008,0.10195,10.187,1.842622538751571e-07,94.02631106281005,94.02631106281007,1.8798855330408937,1.3181999718531001,1.8798855330408937,1051.251,14616.238000000001,2,1542.dat
1052.97,0.1,0.017335,0.0219754,0.1042,10.044,0.10231,10.223,1.8412568077084206e-07,94.14764918954832,94.1476491895483,1.881584884911032,1.3229828845464073,1.881584884911032,1052.97,14617.957,2,1542.dat
1054.689,0.1,0.0173018,0.0219844,0.10457,10.081,0.10271,10.262,1.8420108923334733e-07,93.92886910718508,93.92886910718508,1.8834235282344012,1.3278989662648821,1.8834235282344012,1054.689,14619.676000000001,2,1542.dat
1056.407,0.1,0.0173154,0.0219744,0.10492,10.117,0.10305,10.297,1.8411730205278595e-07,94.04547974006117,94.04547974006115,1.885071546031289,1.3326824828900454,1.885071546031289,1056.407,14621.394,2,1542.dat
1058.126,0.1,0.0172999,0.0219817,0.10528,10.152,0.10342,10.334,1.8417846669459573e-07,93.93009025689551,93.93009025689551,1.8868116399541073,1.3373334096282807,1.8868116399541073,1058.126,14623.113000000001,2,1542.dat
1059.844,0.1,0.0172888,0.0219544,0.10565,10.19,0.10378,10.369,1.8394972769166317e-07,93.98654848230879,93.98654848230879,1.8884556997721014,1.3423833060464563,1.8884556997721014,1059.844,14624.831,2,1542.dat
1061.563,0.1,0.0172948,0.0219795,0.10602,10.226,0.10414,10.406,1.8416003351487222e-07,93.91179872153596,93.91179872153597,1.890191626613237,1.3471677246458167,1.890191626613237,1061.563,14626.550000000001,2,1542.dat
1063.282,0.1,0.0172848,0.0219951,0.10639,10.263,0.10449,10.441,1.8429074151654796e-07,93.79092979800045,93.79092979800046,1.8918317606102786,1.3520853542476483,1.8918317606102786,1063.282,14628.269,2,1542.dat
1065.0,0.1,0.0172723,0.0219683,0.10674,10.299,0.10486,10.478,1.840661918726435e-07,93.83743871851713,93.83743871851713,1.8935635540859397,1.356870377064119,1.8935635540859397,1065.0,14629.987000000001,2,1542.dat
1066.72,0.1,0.0172646,0.0219753,0.10712,10.336,0.10522,10.514,1.8412484289903645e-07,93.76572834045496,93.76572834045497,1.895246515919065,1.3617886277256894,1.895246515919065,1066.72,14631.707,2,1542.dat
1068.437,0.1,0.0172356,0.0219885,0.10749,10.373,0.10558,10.55,1.842354419773775e-07,93.55203219864929,93.55203219864927,1.8969274871741135,1.3667071932158918,1.8969274871741135,1068.437,14633.424,2,1542.dat
1070.156,0.1,0.0172521,0.0219794,0.10784,10.409,0.10596,10.588,1.8415919564306661e-07,93.68036138384123,93.68036138384123,1.8986996949592556,1.3714931267127055,1.8986996949592556,1070.156,14635.143,2,1542.dat
1071.875,0.1,0.0172533,0.022003,0.10819,10.443,0.10629,10.621,1.8435693338919148e-07,93.58639071944734,93.58639071944732,1.900236932514151,1.3760134487306668,1.900236932514151,1071.875,14636.862000000001,2,1542.dat
1073.595,0.1,0.0172533,0.0220028,0.10856,10.48,0.10666,10.657,1.8435525764558023e-07,93.58724139654952,93.58724139654952,1.9019120339391369,1.3809329248413722,1.9019120339391369,1073.595,14638.582,2,1542.dat
1075.313,0.1,0.0172312,0.0219763,0.10889,10.514,0.10704,10.696,1.841332216170926e-07,93.58007125858309,93.58007125858309,1.903724516239591,1.3854538021872256,1.903724516239591,1075.313,14640.300000000001,2,1542.dat
1077.033,0.1,0.0172263,0.0220021,0.10928,10.552,0.10739,10.731,1.8434939254294094e-07,93.44375786856708,93.44375786856709,1.905349153049276,1.390506862201234,1.905349153049276,1077.033,14642.02,2,1542.dat
1078.752,0.1,0.0172119,0.0220288,0.10964,10.588,0.10776,10.768,1.8457310431503982e-07,93.2524815241865,93.25248152418649,1.9070646287235187,1.395294278179173,1.9070646287235187,1078.752,14643.739000000001,2,1542.dat
1080.471,0.1,0.0172551,0.0220415,0.11,10.624,0.1081,10.802,1.8467951403435274e-07,93.43266950978835,93.43266950978835,1.9086392086230224,1.4000819923929366,1.9086392086230224,1080.471,14645.458,2,1542.dat
1082.19,0.1,0.0172108,0.0220269,0.11037,10.661,0.10846,10.838,1.8455718475073314e-07,93.25456509994596,93.25456509994596,1.9103045357725024,1.405003009474881,1.9103045357725024,1082.19,14647.177,2,1542.dat
1083.909,0.1,0.017209,0.0220279,0.11072,10.696,0.10884,10.876,1.845655634687893e-07,93.2405789930043,93.2405789930043,1.9120602968098581,1.4096583156394176,1.9120602968098581,1083.909,14648.896,2,1542.dat
1085.627,0.1,0.0171791,0.0220288,0.11106,10.73,0.10918,10.909,1.8457310431503982e-07,93.07477415928238,93.07477415928237,1.9135833066217343,1.4141808830628806,1.9135833066217343,1085.627,14650.614000000001,2,1542.dat
1087.346,0.1,0.0172044,0.0220424,0.11144,10.768,0.10955,10.947,1.8468705488060327e-07,93.15433618843684,93.15433618843683,1.9153350910416889,1.4192358321636729,1.9153350910416889,1087.346,14652.333,2,1542.dat
1089.065,0.1,0.0171686,0.0220289,0.1118,10.804,0.10991,10.983,1.8457394218684543e-07,93.01746387699794,93.01746387699794,1.9169927242500864,1.4240250379746664,1.9169927242500864,1089.065,14654.052,2,1542.dat
1090.784,0.1,0.0171793,0.0220179,0.11217,10.842,0.11027,11.019,1.844817762882279e-07,93.12193510734448,93.12193510734448,1.9186484655455935,1.4290806345062348,1.9186484655455935,1090.784,14655.771,2,1542.dat
1092.502,0.1,0.0171633,0.0220567,0.11254,10.878,0.11062,11.054,1.8480687054880604e-07,92.87154719427657,92.87154719427656,1.9202564070270054,1.433870453731618,1.9202564070270054,1092.502,14657.489000000001,2,1542.dat
1094.221,0.1,0.0171578,0.0220548,0.1129,10.914,0.11097,11.089,1.8479095098449936e-07,92.8497846273827,92.84978462738272,1.92186257356375,1.4386605714174263,1.92186257356375,1094.221,14659.208,2,1542.dat
1095.94,0.1,0.0171814,0.0220537,0.11323,10.947,0.11133,11.125,1.8478173439463763e-07,92.98213406367185,92.98213406367185,1.9235127856749272,1.4430517748424356,1.9235127856749272,1095.94,14660.927,2,1542.dat
1097.658,0.1,0.0171566,0.0220677,0.1136,10.984,0.11171,11.163,1.8489903644742355e-07,92.7890178858694,92.7890178858694,1.9252526542410642,1.44797554363386,1.9252526542410642,1097.658,14662.645,2,1542.dat
1099.376,0.1,0.0171515,0.0220636,0.11395,11.019,0.11207,11.199,1.848646837033934e-07,92.7786727913849,92.7786727913849,1.9268990424914816,1.452633453010107,1.9268990424914816,1099.376,14664.363000000001,2,1542.dat
1101.094,0.1,0.0171458,0.02206,0.11428,11.053,0.11242,11.234,1.848345203183913e-07,92.76297506799638,92.76297506799636,1.9284979243585285,1.4571585494943162,1.9284979243585285,1101.094,14666.081,2,1542.dat
1102.813,0.1,0.0171475,0.0220834,0.11463,11.087,0.1128,11.271,1.8503058232090492e-07,92.67386928643234,92.67386928643232,1.9301862768380678,1.461683912318845,1.9301862768380678,1102.813,14667.800000000001,2,1542.dat
1104.531,0.1,0.0171745,0.0220928,0.115,11.124,0.11315,11.307,1.851093422706326e-07,92.7802983324884,92.7802983324884,1.9318271366045552,1.4666088745187271,1.9318271366045552,1104.531,14669.518,2,1542.dat
1106.249,0.1,0.0171668,0.0221223,0.11536,11.161,0.11351,11.342,1.8535651445328867e-07,92.6150346030928,92.6150346030928,1.9334206631459094,1.4715341521919036,1.9334206631459094,1106.249,14671.236,2,1542.dat
1107.968,0.1,0.0171413,0.0220954,0.11572,11.196,0.11387,11.379,1.8513112693757857e-07,92.59004838111099,92.590048381111,1.93510337512966,1.4761934890221593,1.93510337512966,1107.968,14672.955,2,1542.dat
1109.687,0.1,0.0171509,0.0220851,0.11607,11.231,0.11425,11.417,1.8504482614160036e-07,92.68510964405866,92.68510964405866,1.9368295692739068,1.4808531081950365,1.9368295692739068,1109.687,14674.674,2,1542.dat
1111.406,0.1,0.0171394,0.0221123,0.11646,11.27,0.1146,11.451,1.8527272727272728e-07,92.50902845927378,92.5090284592738,1.9383723501539103,1.486045587892853,1.9383723501539103,1111.406,14676.393,2,1542.dat
1113.125,0.1,0.0171466,0.0221114,0.11679,11.303,0.11497,11.489,1.8526518642647677e-07,92.55165706377706,92.55165706377704,1.9400947320975206,1.4904394984261629,1.9400947320975206,1113.125,14678.112000000001,2,1542.dat
1115.026,0.0,-0.0224684,-0.0290449,0.1172,11.344,0.11537,11.528,-2.433590280687055e-07,92.32614125027114,92.32614125027114,1.941860359409508,1.4958989491352699,1.941860359409508,1115.026,14680.013,2,1542.dat
1116.812,0.0262,-0.0132217,-0.0170678,0.11754,11.378,0.11574,11.565,-1.4300628403854212e-07,92.45537767023282,92.45537767023282,1.9435335009965613,1.5004265924818025,1.9435335009965613,1116.812,14681.799,2,1542.dat
1118.534,0.0262,-0.0132532,-0.0171405,0.11789,11.413,0.11608,11.6,-1.436154168412233e-07,92.28257168694029,92.28257168694027,1.9451144697123064,1.5050876802500943,1.9451144697123064,1118.534,14683.521,2,1542.dat
1120.315,0.0525,-0.00438062,-0.00568061,0.11827,11.451,0.11647,11.638,-4.759622957687474e-08,92.03712224567433,92.03712224567431,1.9468290495479785,1.5101486096891408,1.9468290495479785,1120.315,14685.302,2,1542.dat
1122.038,0.0525,-0.00440062,-0.00571276,0.11862,11.487,0.11683,11.674,-4.786560536237956e-08,91.93699665310636,91.93699665310638,1.948451569789104,1.5149434816281164,1.948451569789104,1122.038,14687.025000000001,2,1542.dat
1123.818,0.0788,0.0083651,0.0108202,0.11899,11.523,0.1172,11.712,9.065940511101802e-08,92.26952228239774,92.26952228239774,1.9501623175404197,1.519738652499911,1.9501623175404197,1123.818,14688.805,2,1542.dat
1125.544,0.0788,0.00833488,0.0108048,0.11931,11.555,0.11756,11.747,9.05303728529535e-08,92.06722271583,92.06722271583,1.9517362747618654,1.5240012775867202,1.9517362747618654,1125.544,14690.531,2,1542.dat
1127.325,0.105,0.0170995,0.0221903,0.1197,11.595,0.11793,11.785,1.85926267281106e-07,91.96925345759183,91.96925345759182,1.9534432695149944,1.529329891153786,1.9534432695149944,1127.325,14692.312,2,1542.dat
1129.048,0.105,0.0170877,0.0221636,0.12005,11.629,0.11829,11.82,1.8570255550900712e-07,92.01650431337869,92.0165043133787,1.955013782385349,1.533859502933517,1.955013782385349,1129.048,14694.035,2,1542.dat
1130.829,0.109,0.0211078,0.027397,0.1204,11.664,0.11864,11.856,2.2955173858399668e-07,91.95225499142241,91.95225499142241,1.9566274533300483,1.538522617211706,1.9566274533300483,1130.829,14695.816,2,1542.dat
1132.554,0.109,0.0210759,0.0273657,0.12074,11.698,0.119,11.891,2.2928948470883957e-07,91.91830155998203,91.91830155998203,1.9581946396823615,1.5430527703394568,1.9581946396823615,1132.554,14697.541000000001,2,1542.dat
1134.335,0.0828,0.00833532,0.0108583,0.12112,11.737,0.11936,11.928,9.097863426895686e-08,91.61843400900693,91.61843400900693,1.9598496057439365,1.5482494509797522,1.9598496057439365,1134.335,14699.322,2,1542.dat
1136.059,0.0828,0.00831571,0.0108106,0.12144,11.768,0.11974,11.965,9.05789694176791e-08,91.80618915693856,91.80618915693854,1.9615027551300381,1.5523803962725087,1.9615027551300381,1136.059,14701.046,2,1542.dat
1137.84,0.0565,-0.000421287,-0.000553313,0.1218,11.804,0.12012,12.004,-4.63605362379556e-09,90.87189972041139,90.87189972041139,1.9632433044408162,1.5571779014420428,1.9632433044408162,1137.84,14702.827000000001,2,1542.dat
1139.564,0.0565,-0.000443346,-0.00059443,0.12216,11.84,0.12048,12.04,-4.980561374109761e-09,89.01526689433575,89.01526689433574,1.9648481867616752,1.5619757057906838,1.9648481867616752,1139.564,14704.551000000001,2,1542.dat
1141.344,0.0302,-0.013165,-0.0171234,0.12252,11.876,0.12086,12.077,-1.4347214076246336e-07,91.75997465456626,91.75997465456625,1.9664958762553497,1.5667738093464187,1.9664958762553497,1141.344,14706.331,2,1542.dat
1143.067,0.0302,-0.0131758,-0.0171727,0.12285,11.909,0.12121,12.113,-1.4388521156263093e-07,91.5716066780413,91.57160667804129,1.9680973145957896,1.5711723338082024,1.9680973145957896,1143.067,14708.054,2,1542.dat
1144.85,0.004,-0.0223812,-0.0291624,0.12317,11.941,0.1216,12.151,-2.4434352744030166e-07,91.59726977203522,91.59726977203522,1.9697858888344708,1.5754378097972348,1.9697858888344708,1144.85,14709.837,2,1542.dat
1146.574,0.004,-0.0223756,-0.0291805,0.12353,11.977,0.12193,12.185,-2.4449518223711776e-07,91.51754973355492,91.51754973355493,1.9712951282162767,1.5802367529445271,1.9712951282162767,1146.574,14711.561000000002,2,1542.dat
1148.356,-0.0222,-0.0338706,-0.0441957,0.12384,12.008,0.12232,12.223,-3.703033095936322e-07,91.46718142262709,91.46718142262708,1.9729801540398795,1.5843694160527348,1.9729801540398795,1148.356,14713.343,2,1542.dat
1150.081,-0.0222,-0.0338946,-0.0442412,0.12417,12.041,0.12267,12.259,-3.7068454126518647e-07,91.4378567941195,91.4378567941195,1.9745747756108858,1.5887689464925303,1.9745747756108858,1150.081,14715.068000000001,2,1542.dat
1151.862,-0.0485,-0.0473686,-0.0618366,0.12454,12.078,0.12303,12.294,-5.181114369501467e-07,91.42550544499535,91.42550544499535,1.976123504401157,1.593702052482734,1.976123504401157,1151.862,14716.849,2,1542.dat
1153.585,-0.0485,-0.0473562,-0.0618513,0.12484,12.108,0.12338,12.33,-5.182346041055719e-07,91.37984925134961,91.3798492513496,1.977714844679932,1.5977021003166252,1.977714844679932,1153.585,14718.572,2,1542.dat
1155.366,-0.0747,-0.0560629,-0.0732626,0.12522,12.146,0.12376,12.367,-6.138466694595727e-07,91.33046213211107,91.33046213211107,1.9793486638417206,1.6027691260663832,1.9793486638417206,1155.366,14720.353000000001,2,1542.dat
1157.089,-0.0747,-0.0560793,-0.0733339,0.12552,12.176,0.12412,12.403,-6.144440720569753e-07,91.26835549452572,91.26835549452572,1.980936653005445,1.6067696452258025,1.980936653005445,1157.089,14722.076000000001,2,1542.dat
1158.871,-0.101,-0.0687503,-0.0899068,0.12586,12.21,0.12448,12.44,-7.53303728529535e-07,91.26504674841057,91.26504674841057,1.9825670396327595,1.6113038183463124,1.9825670396327595,1158.871,14723.858,2,1542.dat
1160.596,-0.101,-0.068771,-0.0899901,0.1262,12.244,0.12485,12.476,-7.540016757436112e-07,91.2080201044337,91.20802010443371,1.984151700312758,1.6158382586089115,1.984151700312758,1160.596,14725.583,2,1542.dat
1162.378,-0.0747,-0.0560157,-0.0733374,0.12654,12.278,0.12522,12.514,-6.144733975701718e-07,91.16049648610395,91.16049648610395,1.9858226259856138,1.6203729660372101,1.9858226259856138,1162.378,14727.365,2,1542.dat
1164.103,-0.0747,-0.0560273,-0.0733771,0.12683,12.307,0.12557,12.549,-6.148060326770005e-07,91.13004268361655,91.13004268361654,1.987360032057571,1.6242410158647886,1.987360032057571,1164.103,14729.09,2,1542.dat
1165.885,-0.0485,-0.0472782,-0.0619139,0.12712,12.336,0.12594,12.586,-5.187591118558861e-07,91.13709796992275,91.13709796992275,1.9889836226586084,1.6281092600895561,1.9889836226586084,1165.885,14730.872000000001,2,1542.dat
1167.608,-0.0485,-0.0472831,-0.0619686,0.12745,12.369,0.1263,12.622,-5.192174277335567e-07,91.0660880671824,91.06608806718242,1.9905616931221715,1.6325112917270213,1.9905616931221715,1167.608,14732.595000000001,2,1542.dat
1169.455,0.1,0.0169688,0.0222515,0.12782,12.406,0.12668,12.659,1.864390448261416e-07,91.01526998179897,91.01526998179898,1.9921819196531674,1.6374472023455033,1.9921819196531674,1169.455,14734.442000000001,2,1542.dat
1171.173,0.1,0.0169619,0.0222473,0.12809,12.433,0.12702,12.693,1.8640385421030585e-07,90.9954360753889,90.99543607538891,1.993669280530284,1.641049282830411,1.993669280530284,1171.173,14736.16,2,1542.dat
1172.894,0.1,0.0169655,0.0222604,0.12838,12.462,0.12738,12.729,1.8651361541684122e-07,90.96118780435212,90.96118780435212,1.9952425766427586,1.6449183718476308,1.9952425766427586,1172.894,14737.881000000001,2,1542.dat
1174.614,0.1,0.016971,0.0222482,0.1287,12.494,0.12774,12.766,1.8641139505655635e-07,91.04057182154062,91.04057182154061,1.996857912412711,1.6491879371467932,1.996857912412711,1174.614,14739.601,2,1542.dat
1176.332,0.1,0.016968,0.0222675,0.129,12.524,0.1281,12.802,1.8657310431503982e-07,90.94558437184237,90.94558437184237,1.998427977684226,1.6531908696884583,1.998427977684226,1176.332,14741.319000000001,2,1542.dat
1178.052,0.1,0.0169601,0.0222711,0.12927,12.551,0.12844,12.836,1.8660326770004188e-07,90.88854771430238,90.88854771430239,1.9999093612029184,1.656793686945826,1.9999093612029184,1178.052,14743.039,2,1542.dat
